date,admin1,admin2,market,category,commodity,unit,pricetype,price_INR,price_USD
15/07/1994,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,8,0.255
15/07/1994,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,6.5,0.2072
15/07/1994,Maharashtra,Mumbai city,Mumbai,miscellaneous food,Sugar,KG,Retail,13.75,0.4384
15/07/1994,Maharashtra,Mumbai city,Mumbai,oil and fats,Oil (mustard),KG,Retail,32,1.0202
15/07/1994,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,6,0.1913
15/07/1994,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Wheat,KG,Retail,5,0.1594
15/07/1994,Orissa,Khordha,Bhubaneshwar,miscellaneous food,Sugar,KG,Retail,14.5,0.4623
15/07/1994,Orissa,Khordha,Bhubaneshwar,oil and fats,Oil (mustard),KG,Retail,36,1.1477
15/07/1994,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,9.75,0.3108
15/07/1994,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,4.5,0.1435
15/07/1994,Rajasthan,Bikaner,Jaipur,miscellaneous food,Sugar,KG,Retail,15.5,0.4941
15/07/1994,Rajasthan,Bikaner,Jaipur,oil and fats,Oil (mustard),KG,Retail,32,1.0202
15/07/1994,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,7.5,0.2391
15/07/1994,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,7,0.2232
15/07/1994,Tamil Nadu,Chennai,Chennai,miscellaneous food,Sugar,KG,Retail,12.6,0.4017
15/07/1994,Tamil Nadu,Chennai,Chennai,oil and fats,Oil (mustard),KG,Retail,39,1.2433
15/07/1994,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,6.8,0.2168
15/07/1994,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,6.5,0.2072
15/07/1994,Telangana,Hyderabad,Hyderabad,miscellaneous food,Sugar,KG,Retail,13,0.4144
15/07/1994,Telangana,Hyderabad,Hyderabad,oil and fats,Oil (mustard),KG,Retail,38.5,1.2274
15/07/1994,Tripura,West Tripura,Agartala,miscellaneous food,Sugar,KG,Retail,17.5,0.5579
15/07/1994,Tripura,West Tripura,Agartala,oil and fats,Oil (mustard),KG,Retail,39,1.2433
15/07/1994,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,8.5,0.271
15/07/1994,West Bengal,Kolkata,Kolkata,cereals and tubers,Wheat,KG,Retail,5.5,0.1753
15/07/1994,West Bengal,Kolkata,Kolkata,miscellaneous food,Sugar,KG,Retail,15,0.4782
15/07/1994,West Bengal,Kolkata,Kolkata,oil and fats,Oil (mustard),KG,Retail,35,1.1158
15/08/1994,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,7,0.2231
15/08/1994,Assam,Kamrup,Guwahati,miscellaneous food,Sugar,KG,Retail,14.5,0.4622
15/08/1994,Assam,Kamrup,Guwahati,oil and fats,Oil (mustard),KG,Retail,31,0.988
15/08/1994,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,8.5,0.2709
15/08/1994,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,5,0.1594
15/08/1994,Delhi,Delhi,Delhi,miscellaneous food,Sugar,KG,Retail,15,0.4781
15/08/1994,Delhi,Delhi,Delhi,oil and fats,Oil (mustard),KG,Retail,34,1.0837
15/08/1994,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,7.6,0.2422
15/08/1994,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,6,0.1912
15/08/1994,Gujarat,Ahmadabad,Ahmedabad,miscellaneous food,Sugar,KG,Retail,14,0.4462
15/08/1994,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,9.5,0.3028
15/08/1994,Himachal Pradesh,Shimla,Shimla,miscellaneous food,Sugar,KG,Retail,16,0.51
15/08/1994,Himachal Pradesh,Shimla,Shimla,oil and fats,Oil (mustard),KG,Retail,42,1.3386
15/08/1994,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Rice,KG,Retail,7.5,0.239
15/08/1994,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,6.5,0.2072
15/08/1994,Karnataka,Bangalore Urban,Bengaluru,miscellaneous food,Sugar,KG,Retail,13.6,0.4335
15/08/1994,Karnataka,Bangalore Urban,Bengaluru,oil and fats,Oil (mustard),KG,Retail,43,1.3705
15/08/1994,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,9.2,0.2932
15/08/1994,Kerala,Thiruvananthapuram,Tiruvanantapuram,miscellaneous food,Sugar,KG,Retail,13.7,0.4367
15/08/1994,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,4.1,0.1307
15/08/1994,Madhya Pradesh,Bhopal,Bhopal,miscellaneous food,Sugar,KG,Retail,14.25,0.4542
15/08/1994,Madhya Pradesh,Bhopal,Bhopal,oil and fats,Oil (mustard),KG,Retail,33,1.0518
15/08/1994,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,8.5,0.2709
15/08/1994,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,8,0.255
15/08/1994,Maharashtra,Mumbai city,Mumbai,miscellaneous food,Sugar,KG,Retail,14.8,0.4717
15/08/1994,Maharashtra,Mumbai city,Mumbai,oil and fats,Oil (mustard),KG,Retail,40,1.2749
15/08/1994,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,7.7,0.2454
15/08/1994,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Wheat,KG,Retail,6,0.1912
15/08/1994,Meghalaya,East Khasi Hills,Shillong,miscellaneous food,Sugar,KG,Retail,16,0.51
15/08/1994,Meghalaya,East Khasi Hills,Shillong,oil and fats,Oil (mustard),KG,Retail,36,1.1474
15/08/1994,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,6.2,0.1976
15/08/1994,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Wheat,KG,Retail,5,0.1594
15/08/1994,Orissa,Khordha,Bhubaneshwar,miscellaneous food,Sugar,KG,Retail,14,0.4462
15/08/1994,Orissa,Khordha,Bhubaneshwar,oil and fats,Oil (mustard),KG,Retail,37,1.1793
15/08/1994,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,10,0.3187
15/08/1994,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,4.5,0.1434
15/08/1994,Rajasthan,Bikaner,Jaipur,miscellaneous food,Sugar,KG,Retail,14.75,0.4701
15/08/1994,Rajasthan,Bikaner,Jaipur,oil and fats,Oil (mustard),KG,Retail,33,1.0518
15/08/1994,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,7.5,0.239
15/08/1994,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,7,0.2231
15/08/1994,Tamil Nadu,Chennai,Chennai,miscellaneous food,Sugar,KG,Retail,13.25,0.4223
15/08/1994,Tamil Nadu,Chennai,Chennai,oil and fats,Oil (mustard),KG,Retail,41,1.3068
15/08/1994,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,6.8,0.2167
15/08/1994,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,6.5,0.2072
15/08/1994,Telangana,Hyderabad,Hyderabad,miscellaneous food,Sugar,KG,Retail,14.25,0.4542
15/08/1994,Telangana,Hyderabad,Hyderabad,oil and fats,Oil (mustard),KG,Retail,40,1.2749
15/08/1994,Tripura,West Tripura,Agartala,miscellaneous food,Sugar,KG,Retail,17,0.5418
15/08/1994,Tripura,West Tripura,Agartala,oil and fats,Oil (mustard),KG,Retail,39,1.243
15/08/1994,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,8.75,0.2789
15/08/1994,West Bengal,Kolkata,Kolkata,cereals and tubers,Wheat,KG,Retail,5.5,0.1753
15/08/1994,West Bengal,Kolkata,Kolkata,miscellaneous food,Sugar,KG,Retail,14.5,0.4622
15/08/1994,West Bengal,Kolkata,Kolkata,oil and fats,Oil (mustard),KG,Retail,36,1.1474
15/09/1994,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,7.5,0.239
15/09/1994,Assam,Kamrup,Guwahati,miscellaneous food,Sugar,KG,Retail,15.2,0.4845
15/09/1994,Assam,Kamrup,Guwahati,oil and fats,Oil (mustard),KG,Retail,31,0.988
15/09/1994,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,8.5,0.2709
15/09/1994,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,5.5,0.1753
15/09/1994,Delhi,Delhi,Delhi,miscellaneous food,Sugar,KG,Retail,16,0.51
15/09/1994,Delhi,Delhi,Delhi,oil and fats,Oil (mustard),KG,Retail,34,1.0837
15/09/1994,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,7.8,0.2486
15/09/1994,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,6,0.1912
15/09/1994,Gujarat,Ahmadabad,Ahmedabad,miscellaneous food,Sugar,KG,Retail,14.25,0.4542
15/09/1994,Gujarat,Ahmadabad,Ahmedabad,oil and fats,Oil (mustard),KG,Retail,34,1.0837
15/09/1994,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,9.5,0.3028
15/09/1994,Himachal Pradesh,Shimla,Shimla,miscellaneous food,Sugar,KG,Retail,16.75,0.5339
15/09/1994,Himachal Pradesh,Shimla,Shimla,oil and fats,Oil (mustard),KG,Retail,43,1.3705
15/09/1994,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,9.8,0.3124
15/09/1994,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Wheat,KG,Retail,9.3,0.2964
15/09/1994,Kerala,Thiruvananthapuram,Tiruvanantapuram,miscellaneous food,Sugar,KG,Retail,13.4,0.4271
15/09/1994,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,4.25,0.1355
15/09/1994,Madhya Pradesh,Bhopal,Bhopal,miscellaneous food,Sugar,KG,Retail,14,0.4462
15/09/1994,Madhya Pradesh,Bhopal,Bhopal,oil and fats,Oil (mustard),KG,Retail,33,1.0518
15/09/1994,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,8,0.255
15/09/1994,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,6.5,0.2072
15/09/1994,Maharashtra,Mumbai city,Mumbai,miscellaneous food,Sugar,KG,Retail,14.5,0.4622
15/09/1994,Maharashtra,Mumbai city,Mumbai,oil and fats,Oil (mustard),KG,Retail,35,1.1155
15/09/1994,Mizoram,Aizawl,Aizawl,cereals and tubers,Rice,KG,Retail,7,0.2231
15/09/1994,Mizoram,Aizawl,Aizawl,miscellaneous food,Sugar,KG,Retail,17,0.5418
15/09/1994,Mizoram,Aizawl,Aizawl,oil and fats,Oil (mustard),KG,Retail,40,1.2749
15/09/1994,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,6.5,0.2072
15/09/1994,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Wheat,KG,Retail,5,0.1594
15/09/1994,Orissa,Khordha,Bhubaneshwar,miscellaneous food,Sugar,KG,Retail,14,0.4462
15/09/1994,Orissa,Khordha,Bhubaneshwar,oil and fats,Oil (mustard),KG,Retail,37,1.1793
15/09/1994,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,10,0.3187
15/09/1994,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,4.5,0.1434
15/09/1994,Rajasthan,Bikaner,Jaipur,miscellaneous food,Sugar,KG,Retail,15.25,0.4861
15/09/1994,Rajasthan,Bikaner,Jaipur,oil and fats,Oil (mustard),KG,Retail,34,1.0837
15/09/1994,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,7.8,0.2486
15/09/1994,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,7,0.2231
15/09/1994,Tamil Nadu,Chennai,Chennai,miscellaneous food,Sugar,KG,Retail,12.4,0.3952
15/09/1994,Tamil Nadu,Chennai,Chennai,oil and fats,Oil (mustard),KG,Retail,40,1.2749
15/09/1994,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,6.8,0.2167
15/09/1994,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,7,0.2231
15/09/1994,Telangana,Hyderabad,Hyderabad,miscellaneous food,Sugar,KG,Retail,13.4,0.4271
15/09/1994,Telangana,Hyderabad,Hyderabad,oil and fats,Oil (mustard),KG,Retail,40,1.2749
15/09/1994,Tripura,West Tripura,Agartala,miscellaneous food,Sugar,KG,Retail,17,0.5418
15/09/1994,Tripura,West Tripura,Agartala,oil and fats,Oil (mustard),KG,Retail,39,1.243
15/09/1994,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,8.75,0.2789
15/09/1994,West Bengal,Kolkata,Kolkata,cereals and tubers,Wheat,KG,Retail,5.5,0.1753
15/09/1994,West Bengal,Kolkata,Kolkata,miscellaneous food,Sugar,KG,Retail,14.6,0.4653
15/09/1994,West Bengal,Kolkata,Kolkata,oil and fats,Oil (mustard),KG,Retail,36,1.1474
15/10/1994,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,7.2,0.2295
15/10/1994,Assam,Kamrup,Guwahati,miscellaneous food,Sugar,KG,Retail,14.3,0.4558
15/10/1994,Assam,Kamrup,Guwahati,oil and fats,Oil (mustard),KG,Retail,31,0.9881
15/10/1994,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,8.5,0.2709
15/10/1994,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,5.5,0.1753
15/10/1994,Delhi,Delhi,Delhi,miscellaneous food,Sugar,KG,Retail,15,0.4781
15/10/1994,Delhi,Delhi,Delhi,oil and fats,Oil (mustard),KG,Retail,34,1.0838
15/10/1994,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,9.25,0.2948
15/10/1994,Himachal Pradesh,Shimla,Shimla,miscellaneous food,Sugar,KG,Retail,15,0.4781
15/10/1994,Himachal Pradesh,Shimla,Shimla,oil and fats,Oil (mustard),KG,Retail,43,1.3706
15/10/1994,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,7,0.2231
15/10/1994,Karnataka,Bangalore Urban,Bengaluru,miscellaneous food,Sugar,KG,Retail,12.4,0.3953
15/10/1994,Karnataka,Bangalore Urban,Bengaluru,oil and fats,Oil (mustard),KG,Retail,43,1.3706
15/10/1994,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,4,0.1275
15/10/1994,Madhya Pradesh,Bhopal,Bhopal,miscellaneous food,Sugar,KG,Retail,13,0.4144
15/10/1994,Madhya Pradesh,Bhopal,Bhopal,oil and fats,Oil (mustard),KG,Retail,32,1.02
15/10/1994,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,8,0.255
15/10/1994,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,6.5,0.2072
15/10/1994,Maharashtra,Mumbai city,Mumbai,miscellaneous food,Sugar,KG,Retail,14,0.4463
15/10/1994,Maharashtra,Mumbai city,Mumbai,oil and fats,Oil (mustard),KG,Retail,35,1.1156
15/10/1994,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,7.6,0.2423
15/10/1994,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Wheat,KG,Retail,6,0.1913
15/10/1994,Meghalaya,East Khasi Hills,Shillong,miscellaneous food,Sugar,KG,Retail,15,0.4781
15/10/1994,Meghalaya,East Khasi Hills,Shillong,oil and fats,Oil (mustard),KG,Retail,36,1.1475
15/10/1994,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,6.4,0.204
15/10/1994,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Wheat,KG,Retail,5,0.1594
15/10/1994,Orissa,Khordha,Bhubaneshwar,miscellaneous food,Sugar,KG,Retail,13.5,0.4303
15/10/1994,Orissa,Khordha,Bhubaneshwar,oil and fats,Oil (mustard),KG,Retail,37,1.1794
15/10/1994,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,7.8,0.2486
15/10/1994,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,7,0.2231
15/10/1994,Tamil Nadu,Chennai,Chennai,miscellaneous food,Sugar,KG,Retail,11.5,0.3666
15/10/1994,Tamil Nadu,Chennai,Chennai,oil and fats,Oil (mustard),KG,Retail,41,1.3069
15/10/1994,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,6.5,0.2072
15/10/1994,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,7,0.2231
15/10/1994,Telangana,Hyderabad,Hyderabad,miscellaneous food,Sugar,KG,Retail,12.8,0.408
15/10/1994,Telangana,Hyderabad,Hyderabad,oil and fats,Oil (mustard),KG,Retail,42,1.3388
15/10/1994,Tripura,West Tripura,Agartala,miscellaneous food,Sugar,KG,Retail,16.5,0.5259
15/10/1994,Tripura,West Tripura,Agartala,oil and fats,Oil (mustard),KG,Retail,39,1.2431
15/10/1994,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,8.75,0.2789
15/10/1994,West Bengal,Kolkata,Kolkata,cereals and tubers,Wheat,KG,Retail,5.5,0.1753
15/10/1994,West Bengal,Kolkata,Kolkata,miscellaneous food,Sugar,KG,Retail,14,0.4463
15/10/1994,West Bengal,Kolkata,Kolkata,oil and fats,Oil (mustard),KG,Retail,36,1.1475
15/11/1994,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,7,0.2231
15/11/1994,Assam,Kamrup,Guwahati,miscellaneous food,Sugar,KG,Retail,13.6,0.4335
15/11/1994,Assam,Kamrup,Guwahati,oil and fats,Oil (mustard),KG,Retail,33,1.0518
15/11/1994,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,8.5,0.2709
15/11/1994,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,5.5,0.1753
15/11/1994,Delhi,Delhi,Delhi,miscellaneous food,Sugar,KG,Retail,13.5,0.4303
15/11/1994,Delhi,Delhi,Delhi,oil and fats,Oil (mustard),KG,Retail,37,1.1793
15/11/1994,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,8.5,0.2709
15/11/1994,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,6.5,0.2072
15/11/1994,Gujarat,Ahmadabad,Ahmedabad,miscellaneous food,Sugar,KG,Retail,12.5,0.3984
15/11/1994,Gujarat,Ahmadabad,Ahmedabad,oil and fats,Oil (mustard),KG,Retail,33.5,1.0677
15/11/1994,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,9.25,0.2948
15/11/1994,Himachal Pradesh,Shimla,Shimla,miscellaneous food,Sugar,KG,Retail,14,0.4462
15/11/1994,Himachal Pradesh,Shimla,Shimla,oil and fats,Oil (mustard),KG,Retail,43,1.3705
15/11/1994,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,6.5,0.2072
15/11/1994,Karnataka,Bangalore Urban,Bengaluru,miscellaneous food,Sugar,KG,Retail,11.75,0.3745
15/11/1994,Karnataka,Bangalore Urban,Bengaluru,oil and fats,Oil (mustard),KG,Retail,33,1.0518
15/11/1994,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,10,0.3187
15/11/1994,Kerala,Thiruvananthapuram,Tiruvanantapuram,miscellaneous food,Sugar,KG,Retail,11.7,0.3729
15/11/1994,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,4.1,0.1307
15/11/1994,Madhya Pradesh,Bhopal,Bhopal,miscellaneous food,Sugar,KG,Retail,12.9,0.4112
15/11/1994,Madhya Pradesh,Bhopal,Bhopal,oil and fats,Oil (mustard),KG,Retail,35,1.1155
15/11/1994,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,9,0.2869
15/11/1994,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,6.5,0.2072
15/11/1994,Maharashtra,Mumbai city,Mumbai,miscellaneous food,Sugar,KG,Retail,12.35,0.3936
15/11/1994,Maharashtra,Mumbai city,Mumbai,oil and fats,Oil (mustard),KG,Retail,38,1.2112
15/11/1994,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,7.6,0.2422
15/11/1994,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Wheat,KG,Retail,6,0.1912
15/11/1994,Meghalaya,East Khasi Hills,Shillong,miscellaneous food,Sugar,KG,Retail,15,0.4781
15/11/1994,Meghalaya,East Khasi Hills,Shillong,oil and fats,Oil (mustard),KG,Retail,35,1.1155
15/11/1994,Mizoram,Aizawl,Aizawl,cereals and tubers,Rice,KG,Retail,10,0.3187
15/11/1994,Mizoram,Aizawl,Aizawl,miscellaneous food,Sugar,KG,Retail,20.5,0.6534
15/11/1994,Mizoram,Aizawl,Aizawl,oil and fats,Oil (mustard),KG,Retail,38,1.2112
15/11/1994,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,6.5,0.2072
15/11/1994,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Wheat,KG,Retail,5.2,0.1657
15/11/1994,Orissa,Khordha,Bhubaneshwar,miscellaneous food,Sugar,KG,Retail,12.5,0.3984
15/11/1994,Orissa,Khordha,Bhubaneshwar,oil and fats,Oil (mustard),KG,Retail,40,1.2749
15/11/1994,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,11,0.3506
15/11/1994,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,4.6,0.1466
15/11/1994,Rajasthan,Bikaner,Jaipur,miscellaneous food,Sugar,KG,Retail,13.25,0.4223
15/11/1994,Rajasthan,Bikaner,Jaipur,oil and fats,Oil (mustard),KG,Retail,36,1.1474
15/11/1994,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,7.8,0.2486
15/11/1994,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,7,0.2231
15/11/1994,Tamil Nadu,Chennai,Chennai,miscellaneous food,Sugar,KG,Retail,10.8,0.3442
15/11/1994,Tamil Nadu,Chennai,Chennai,oil and fats,Oil (mustard),KG,Retail,42,1.3386
15/11/1994,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,7,0.2231
15/11/1994,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,7.5,0.239
15/11/1994,Telangana,Hyderabad,Hyderabad,miscellaneous food,Sugar,KG,Retail,12.3,0.392
15/11/1994,Telangana,Hyderabad,Hyderabad,oil and fats,Oil (mustard),KG,Retail,42,1.3386
15/11/1994,Tripura,West Tripura,Agartala,miscellaneous food,Sugar,KG,Retail,17,0.5418
15/11/1994,Tripura,West Tripura,Agartala,oil and fats,Oil (mustard),KG,Retail,38,1.2112
15/11/1994,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Rice,KG,Retail,6,0.1912
15/11/1994,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Wheat,KG,Retail,4.9,0.1562
15/11/1994,Uttar Pradesh,Lucknow,Lucknow,miscellaneous food,Sugar,KG,Retail,13,0.4143
15/11/1994,Uttar Pradesh,Lucknow,Lucknow,oil and fats,Oil (mustard),KG,Retail,35,1.1155
15/11/1994,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,8.75,0.2789
15/11/1994,West Bengal,Kolkata,Kolkata,cereals and tubers,Wheat,KG,Retail,5.5,0.1753
15/11/1994,West Bengal,Kolkata,Kolkata,miscellaneous food,Sugar,KG,Retail,13.5,0.4303
15/11/1994,West Bengal,Kolkata,Kolkata,oil and fats,Oil (mustard),KG,Retail,38,1.2112
15/12/1994,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,7,0.2231
15/12/1994,Assam,Kamrup,Guwahati,miscellaneous food,Sugar,KG,Retail,13.6,0.4335
15/12/1994,Assam,Kamrup,Guwahati,oil and fats,Oil (mustard),KG,Retail,33,1.0519
15/12/1994,Bihar,Patna,Patna,cereals and tubers,Rice,KG,Retail,8.2,0.2614
15/12/1994,Bihar,Patna,Patna,cereals and tubers,Wheat,KG,Retail,5.5,0.1753
15/12/1994,Bihar,Patna,Patna,miscellaneous food,Sugar,KG,Retail,14.5,0.4622
15/12/1994,Bihar,Patna,Patna,oil and fats,Oil (mustard),KG,Retail,42,1.3388
15/12/1994,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,8.5,0.2709
15/12/1994,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,5.5,0.1753
15/12/1994,Delhi,Delhi,Delhi,miscellaneous food,Sugar,KG,Retail,13.5,0.4303
15/12/1994,Delhi,Delhi,Delhi,oil and fats,Oil (mustard),KG,Retail,37,1.1794
15/12/1994,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,8.4,0.2678
15/12/1994,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,6.9,0.2199
15/12/1994,Gujarat,Ahmadabad,Ahmedabad,miscellaneous food,Sugar,KG,Retail,13,0.4144
15/12/1994,Gujarat,Ahmadabad,Ahmedabad,oil and fats,Oil (mustard),KG,Retail,33,1.0519
15/12/1994,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,9.5,0.3028
15/12/1994,Himachal Pradesh,Shimla,Shimla,miscellaneous food,Sugar,KG,Retail,14,0.4463
15/12/1994,Himachal Pradesh,Shimla,Shimla,oil and fats,Oil (mustard),KG,Retail,43,1.3706
15/12/1994,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,6,0.1913
15/12/1994,Karnataka,Bangalore Urban,Bengaluru,miscellaneous food,Sugar,KG,Retail,12.5,0.3984
15/12/1994,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,11,0.3506
15/12/1994,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Wheat,KG,Retail,10.4,0.3315
15/12/1994,Kerala,Thiruvananthapuram,Tiruvanantapuram,miscellaneous food,Sugar,KG,Retail,13.3,0.4239
15/12/1994,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,4.5,0.1434
15/12/1994,Madhya Pradesh,Bhopal,Bhopal,miscellaneous food,Sugar,KG,Retail,12.6,0.4016
15/12/1994,Madhya Pradesh,Bhopal,Bhopal,oil and fats,Oil (mustard),KG,Retail,35,1.1156
15/12/1994,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,8,0.255
15/12/1994,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,7,0.2231
15/12/1994,Maharashtra,Mumbai city,Mumbai,miscellaneous food,Sugar,KG,Retail,12.6,0.4016
